"ParticipantID","Question.Name","Question.Type","Question.Order","Question.Number","q.solv.time","grade","pp.mean","pp.log.mean","HR.E4.mean","HR.E4.validated.mean","HR.AW.mean","pp_normalized","pp_log_normalized","hr.e4_normalized","hr.e4_validated_normalized","hr.aw_normalized","Gender","SAI.Score"
"S011","B9M115.2","W",5,"17",197,0,0.00579464043137363,-5.15130192368468,63.841116751269,63.8482051282051,63.7435897435897,0.000760746992673757,0.14165694590382,-0.719413050055472,-0.665015210777916,-1.0741374860191,"F",42
"S011","C10M115.1","W",12,"24",146,1,0.00591598576070075,-5.13016043529992,62.5655479452055,62.5648275862069,60.0344827586207,0.000882092322000871,0.162798434288576,-1.99498185611903,-1.94839275277615,-2.34970629208266,"F",42
"S011","C11M113.1","V",11,"35",242,0,0.00574183560966187,-5.1600701398362,63.382520661157,63.4659183673469,57.530612244898,0.000707942170961992,0.132888729752301,-1.17800914016748,-1.04730197163611,-1.53273357613111,"F",42
"S011","C12M116.1","V",12,"36",87,1,0.00596777832580405,-5.12141365583985,65.5509195402299,65.458125,60.625,0.000933884887104179,0.171545213748648,0.990389738905378,0.944904661016949,0.635665302941746,"F",42
"S011","C1M104.2","W",7,"19",81,1,0.00615094900964932,-5.09120338624482,63.5677777777778,63.600625,61.875,0.00111705557094945,0.20175548334368,-0.992752023546728,-0.912595338983046,-1.34747645951036,"F",42
"S011","C2M103.2","V",7,"31",84,1,0.00563158795483152,-5.17948031750219,62.1509523809524,60.594,56.8666666666667,0.00059769451613164,0.113478552086307,-2.40957742037212,-3.91922033898305,-2.76430185633576,"F",42
"S011","C3M105.1","W",8,"20",56,1,0.00617609222862389,-5.08707153678556,60.7275,60.76,61.5833333333333,0.00114219878992402,0.205887332802939,-3.83302980132451,-3.75322033898305,-4.18775423728814,"F",42
"S011","C4M101.2","V",8,"32",161,1,0.0057731508246092,-5.15463688690341,61.415652173913,60.6683870967742,58,0.000739257385909324,0.138321982685087,-3.14487762741146,-3.84483324220885,-3.49960206337509,"F",42
"S011","C5M109.2","W",9,"21",120,1,0.00606481679554651,-5.1054596793955,62.2046666666667,62.2573913043478,60.3478260869565,0.00103092335684663,0.187499190193003,-2.35586313465784,-2.25582903463522,-2.71058757062147,"F",42
"S011","C6M114.1","W",10,"22",85,1,0.00582571650010348,-5.14549039643814,63.1661176470588,63.2138888888889,59.2222222222222,0.000791823061403608,0.147468473150361,-1.39441215426568,-1.29933145009416,-1.74913659022931,"F",42
"S011","C7M107.2","W",11,"23",89,1,0.00600062030795153,-5.11590502795803,65.6012359550562,65.58,61.0588235294118,0.000966726869251657,0.177053841630467,1.04070615373168,1.06677966101695,0.685981717768044,"F",42
"S011","C8M117.1","V",9,"33",274,0,0.00561161396244246,-5.18387509292794,61.4395255474453,61.5670909090909,58.8,0.000577720523742585,0.109083776660561,-3.12100425387925,-2.94612942989214,-3.47572868984288,"F",42
"S011","C9M102.2","V",10,"34",133,1,0.00593883568650247,-5.12625519183855,62.3031578947368,61.9719230769231,58.9230769230769,0.000904942247802598,0.166703677749945,-2.25737190658766,-2.54129726205997,-2.6120963425513,"F",42
"S012","A10M117.2","A",10,"10",95,1,0.00653483671922012,-5.03194971656874,80.4183157894737,80.3526315789474,85.4736842105263,0.00045226633026004,0.0914614722490432,-0.0816509879349638,-0.125729076790336,-0.66365142364107,"F",29
"S012","A11M116.2","A",11,"11",214,1,0.00606849238737094,-5.10496662000644,79.1958411214953,79.186511627907,80.6744186046512,-1.40780015891358e-05,0.018444568811339,-1.30412565591332,-1.29184902783072,-1.88612609161943,"F",29
"S012","A12M116.3","A",12,"12",75,1,0.00652335980896162,-5.03255172403593,75.1813333333333,75.1533333333333,77.9333333333333,0.000440789420001547,0.0908594647818486,-5.31863344407532,-5.32502732240437,-5.90063387978142,"F",29
"S012","A1M101.3","A",1,"1",109,1,0.00546256159475189,-5.21041713393884,81.7512844036697,81.7363636363636,84.0909090909091,-0.000620008794208185,-0.0870059451210627,1.25131762626108,1.25800298062593,0.669317190554978,"F",29
"S012","A2M106.4","A",2,"2",63,1,0.00579471178774823,-5.15099090866654,81.8690476190476,81.8215384615385,81.6923076923077,-0.000287858601211852,-0.0275797198487631,1.36908084163898,1.34317780580076,0.787080405932869,"F",29
"S012","A3M104.4","A",3,"3",76,1,0.00609521460249259,-5.10035085542808,81.288947368421,81.335,78.2857142857143,1.26442135325111e-05,0.0230603333896982,0.788980591012404,0.856639344262291,0.206980155306297,"F",29
"S012","A4M105.4","A",4,"4",96,1,0.00598053394123508,-5.11949163582491,77.0566666666667,77.1475,77.35,-0.000102036447724994,0.00391955299287172,-3.44330011074197,-3.33086065573771,-4.02530054644808,"F",29
"S012","A5M108.4","A",5,"5",81,1,0.0063586328786631,-5.0596877866419,81.4730864197531,81.426875,82.9375,0.000276062489703023,0.0637234021758806,0.973119642344443,0.948514344262293,0.391119206638336,"F",29
"S012","A6M107.3","A",6,"6",74,1,0.00722951037029372,-4.9302430903423,78.6637837837838,78.7413333333333,78.4,0.00114693998133364,0.193168098475477,-1.83618299362486,-1.73702732240437,-2.41818342933097,"F",29
"S012","A7M111.4","A",7,"7",34,1,0.00738608704125045,-4.90865458011878,77.7164705882353,77.6616666666667,80.1666666666667,0.00130351665229037,0.214756608698996,-2.78349618917335,-2.81669398907104,-3.36549662487946,"F",29
"S012","A8M112.3","A",8,"8",89,1,0.00642291115174807,-5.04834139941271,78.5608988764045,78.4716666666667,80.9444444444444,0.000340340762787995,0.0750697894050738,-1.93906790100415,-2.00669398907104,-2.52106833671026,"F",29
"S012","A9M113.3","A",9,"9",93,1,0.00614499520647678,-5.09212552508381,80.0347311827957,79.9010526315789,81.6842105263158,6.24248175167073e-05,0.0312856637339705,-0.465235594612949,-0.577308024158754,-1.04723603031906,"F",29
"S012","B10M102.1","V",5,"29",440,1,0.00583256376026879,-5.14642390113272,75.2745681818182,75.308202247191,77.5955056179775,-0.000250006628691291,-0.0230127123149355,-5.22539859559046,-5.1701584085467,-5.80739903129657,"F",29
"S012","B11M111.1","W",6,"18",482,0,0.00555997754854642,-5.1933516762175,78.7998132780083,78.8173195876289,80.7113402061856,-0.000522592840413662,-0.0699404873997169,-1.70015349940034,-1.66104106810884,-2.28215393510645,"F",29
"S012","B12M112.1","V",6,"30",347,1,0.00557428411785476,-5.18981307621099,77.5317291066282,77.5428985507246,79.7101449275362,-0.000508286271105313,-0.0664018873932131,-2.9682376707804,-2.93546210501306,-3.5502381064865,"F",29
"S012","B1M106.1","W",1,"13",66,1,0.00623258967070917,-5.07798541212879,78.155303030303,77.9915384615385,80.7692307692308,0.000150019281749091,0.0454257766889912,-2.34466374710561,-2.48682219419923,-2.92666418281172,"F",29
"S012","B2M103.1","V",1,"25",115,1,0.00541950713669151,-5.2179424235064,75.5877391304348,75.6130434782609,77.4782608695652,-0.000663063252268566,-0.0945312346886187,-4.91222764697386,-4.86531717747684,-5.49422808267997,"F",29
"S012","B3M107.1","W",2,"14",49,1,0.00615496924881375,-5.09049557598541,83.1308163265306,83.226,81.4,7.23988598536722e-05,0.032915612832368,2.63084954912196,2.7476393442623,2.04884911341586,"F",29
"S012","B4M109.1","V",2,"26",211,1,0.00544201915223165,-5.21388516705227,76.9329383886256,76.9616666666667,78.0714285714286,-0.000640551236728429,-0.0904739782344928,-3.56702838878306,-3.51669398907103,-4.14902882448916,"F",29
"S012","B5M101.1","V",3,"27",174,1,0.0052624484849661,-5.24745013849571,78.5291379310345,78.4945714285714,77.7714285714286,-0.00082012190399398,-0.124038949677925,-1.97082884637416,-1.98378922716627,-2.55282928208027,"F",29
"S012","B6M108.1","V",4,"28",278,1,0.00555812170680349,-5.19423161998373,76.4682014388489,76.498,76.4363636363636,-0.000524448682156592,-0.0708204311659548,-4.03176533855972,-3.9803606557377,-4.61376577426583,"F",29
"S012","B7M114.2","W",3,"15",101,1,0.00643728751442374,-5.04586242209522,77.3794059405941,77.3475,78.95,0.000354717125463667,0.0775487667225576,-3.12056083681459,-3.13086065573771,-3.7025612725207,"F",29
"S012","B8M110.1","W",4,"16",68,0,0.00628793123270921,-5.0692474238566,75.2260294117647,75.1030769230769,77.5384615384615,0.000205360843749131,0.0541637649611824,-5.27393736564395,-5.37528373266078,-5.85593780135005,"F",29
"S012","B9M115.2","W",5,"17",193,1,0.0060694606261266,-5.10550777187299,78.4343523316062,78.4366666666667,78.8205128205128,-1.31097628334751e-05,0.0179034169447867,-2.06561444580242,-2.04169398907104,-2.64761488150853,"F",29
"S012","C10M115.1","W",12,"24",166,1,0.00530360337396388,-5.24004356603336,75.019156626506,75.0063636363636,75.7575757575758,-0.0007789670149962,-0.116632377215584,-5.48081015090263,-5.47199701937407,-6.06281058660873,"F",29
"S012","C11M113.1","V",11,"35",317,0,0.00558560677190173,-5.18803406582424,74.2604100946372,74.28546875,76.484375,-0.000496963617058346,-0.0646228770064603,-6.23955668277142,-6.19289190573771,-6.82155711847753,"F",29
"S012","C1M104.2","W",7,"19",30,1,0.00576485187265786,-5.15602742669878,78.4253333333333,78.46,78,-0.000317718516302221,-0.0326162378809958,-2.07463344407532,-2.01836065573771,-2.65663387978142,"F",29
"S012","C2M103.2","V",7,"31",115,1,0.00557035946577193,-5.19033197377568,78.4633043478261,78.4147826086957,78.0869565217391,-0.000512210923188143,-0.0669207849578983,-2.03666242958256,-2.06357804704204,-2.61866286528867,"F",29
"S012","C3M105.1","W",8,"20",74,1,0.00555145750714949,-5.1937482497865,79.0085135135135,78.8042857142857,80.5714285714286,-0.000531112881810587,-0.0703370609687184,-1.49145326389512,-1.67407494145199,-2.07345369960123,"F",29
"S012","C4M101.2","V",8,"32",124,1,0.00542933942780791,-5.21597231157291,74.7221774193548,74.7144,77.84,-0.000653230961152166,-0.092561122755134,-5.77778935805381,-5.7639606557377,-6.35978979375992,"F",29
"S012","C5M109.2","W",9,"21",128,1,0.00535446636299666,-5.23036774207975,76.548515625,76.7311538461538,75.4230769230769,-0.000728104025963418,-0.106956553261974,-3.95145115240865,-3.74720680958386,-4.53345158811476,"F",29
"S012","C6M114.1","W",10,"22",64,1,0.00594394996832354,-5.1255992605158,78.07703125,78.2707142857143,82.3571428571429,-0.000138620420636533,-0.00218807169802382,-2.42293552740864,-2.20764637002341,-3.00493596311475,"F",29
"S012","C7M107.2","W",11,"23",29,0,0.00621631820416385,-5.08058581284273,80.8468965517241,80.486,73.8,0.000133747815203769,0.0428253759750472,0.346929774315498,0.00763934426230151,-0.235070661390608,"F",29
"S012","C8M117.1","V",9,"33",124,0,0.00534117874823586,-5.23237476371173,80.9435483870968,81.0333333333333,82.5416666666667,-0.000741391640724214,-0.108963574893953,0.443581609688124,0.554972677595629,-0.138418826017983,"F",29
"S012","C9M102.2","V",10,"34",151,1,0.00559180018088071,-5.18649761765909,75.6939072847682,75.6783333333333,76,-0.000490770208079365,-0.0630864288413067,-4.80605949264043,-4.80002732240438,-5.38805992834654,"F",29
"S013","A10M117.2","A",10,"34",100,1,0.00393992281735154,-5.53724156961582,100.4774,98.2033333333333,80.6666666666667,-0.000512790569156011,-0.117602169137944,25.6828966887417,23.339604519774,23.7316372881356,"F",44
"S013","A11M116.2","A",11,"35",9,1,0.00425303031847463,-5.46012678305505,102.841111111111,NA,NA,-0.000199683068032913,-0.0404873825771697,28.0466077998528,NA,26.0953483992467,"F",44
"S013","A1M101.3","A",1,"25",51,1,0.00461172822955919,-5.37975185430766,64.0278431372549,64.0633333333333,80.4444444444444,0.00015901484305164,0.0398875461702231,-10.7666601740034,-10.800395480226,-12.7179195746095,"F",44
"S013","A2M106.4","A",2,"26",54,1,0.00499774230471301,-5.29880691046696,63.167037037037,63.2254545454545,72.8181818181818,0.000545028918205464,0.120832490010915,-11.6274662742212,-11.6382742681048,-13.5787256748274,"F",44
"S013","A3M104.4","A",3,"27",57,1,0.005396982291698,-5.22247681301579,57.2631578947368,57.3391666666667,72.5,0.000944268905190454,0.197162587462092,-17.5313454165214,-17.5245621468926,-19.4826048171276,"F",44
"S013","A4M105.4","A",4,"28",160,1,0.00477797052437478,-5.34531166903075,69.0685,71.8053846153846,76.6538461538462,0.000325257137867232,0.074327731447128,-5.72600331125828,-3.05834419817471,-7.6772627118644,"F",44
"S013","A5M108.4","A",5,"29",15,0,0.00451597177651278,-5.40013510325029,57.0966666666667,57.08,74,6.32583900052304e-05,0.0195042972275905,-17.6978366445916,-17.7837288135593,-19.6490960451977,"F",44
"S013","A6M107.3","A",6,"30",88,1,0.00347694543772885,-5.66540423141719,55.9569318181818,55.9215789473684,67.4210526315789,-0.000975767948778697,-0.245764830939308,-18.8375714930765,-18.9421498661909,-20.7888308936826,"F",44
"S013","A7M111.4","A",7,"31",155,1,0.00285641592505428,-5.86237692939075,59.3923870967742,59.4541379310345,75.8275862068966,-0.00159629746145327,-0.442737528912872,-15.4021162144841,-15.4095908825248,-17.3533756150902,"F",44
"S013","A8M112.3","A",8,"32",12,0,0.00349189329587005,-5.65744991563463,59.7783333333333,59.385,80,-0.000960820090637499,-0.237810515156752,-15.0161699779249,-15.4787288135593,-16.9674293785311,"F",44
"S013","A9M113.3","A",9,"33",48,1,0.00424290635312648,-5.46257756095468,105.129791666667,NA,NA,-0.000209807033381069,-0.0429381604767984,30.3352883554084,NA,28.3840289548023,"F",44
"S013","B10M102.1","V",5,"17",194,1,0.0050639191334024,-5.28616404872527,59.6667525773196,59.7615384615385,59.3333333333333,0.000611205746894852,0.133475351752613,-15.1277507339387,-15.1021903520209,-17.0790101345448,"F",44
"S013","B11M111.1","W",6,"6",16,0,0.00519170740481907,-5.26069323461522,83.759375,83.8766666666667,66.6666666666667,0.000738994018311523,0.158946165862662,8.96487168874172,9.01293785310735,7.0136122881356,"F",44
"S013","B12M112.1","V",6,"18",71,0,0.0043603392287074,-5.43996951297051,60.7446478873239,60.2414285714286,55.6428571428571,-9.23741578001446e-05,-0.0203301124926307,-14.0498554239343,-14.6223002421307,-16.0011148245405,"F",44
"S013","B1M106.1","W",1,"1",192,1,0.00557811771443987,-5.19475036470929,70.9606770833333,71.0023684210526,73.3684210526316,0.00112540432793232,0.22488903576859,-3.83382622792494,-3.86136039250668,-5.78508562853106,"F",44
"S013","B2M103.1","V",1,"13",168,1,0.00490750776660478,-5.31719321872025,62.3755357142857,62.3384848484848,65.1818181818182,0.000454794380097235,0.102446181757631,-12.4189675969726,-12.5252439650745,-14.3702269975787,"F",44
"S013","B4M109.1","V",2,"14",133,1,0.00438232110136472,-5.43188880881802,61.8011278195489,61.7714814814815,64.0740740740741,-7.03922851428276e-05,-0.0122494083401437,-12.9933754917094,-13.0922473320778,-14.9446348923155,"F",44
"S013","B5M101.1","V",3,"15",46,0,0.00453635944639851,-5.39577690634948,60.3026086956522,60.2677777777778,64.4444444444444,8.36460598909669e-05,0.0238624941283954,-14.4918946156061,-14.5959510357815,-16.4431540162122,"F",44
"S013","B6M108.1","V",4,"16",15,0,NA,NA,66.5626666666667,67.155,74,NA,NA,-8.23183664459161,-7.70872881355932,-10.1830960451977,"F",44
"S013","B9M115.2","W",5,"5",161,0,0.00582481172559828,-5.1485735601838,68.707950310559,68.728125,68.9375,0.00137209833909074,0.271065840294077,-6.08655300069928,-6.13560381355931,-8.0378124013054,"F",44
"S013","C10M115.1","W",12,"12",134,1,0.00492217018986,-5.31425430916322,65.215447761194,65.1325925925926,65.6296296296296,0.000469456803352457,0.105385091314657,-9.57905555006425,-9.73113622096673,-11.5303149506704,"F",44
"S013","C11M113.1","V",11,"23",9,0,0.004580151464749,-5.38602460038822,63.0111111111111,62.97,64,0.000127438078241449,0.0336148000896559,-11.7833922001472,-11.8937288135593,-13.7346516007533,"F",44
"S013","C12M116.1","V",12,"24",16,0,0.00467116431246162,-5.36649859948293,60.1475,59.9433333333333,76.3333333333333,0.000218450925954074,0.0531408009949468,-14.6470033112583,-14.920395480226,-16.5982627118644,"F",44
"S013","C1M104.2","W",7,"7",11,1,0.00533839639524153,-5.23283153888518,71.2854545454545,71.15,76,0.000885683008733987,0.186807861592701,-3.50904876580374,-3.71372881355931,-5.46030816640986,"F",44
"S013","C2M103.2","V",7,"19",115,1,0.00440123915951822,-5.42757171729934,69.6846956521739,66.9552631578947,60.4210526315789,-5.14742269893285e-05,-0.00793231682146001,-5.10980765908437,-7.90846565566459,-7.06106705969049,"F",44
"S013","C3M105.1","W",8,"8",72,1,0.00529666977777257,-5.24070528980409,70.28375,70.3166666666667,75.2666666666667,0.000843956391265022,0.178934110673785,-4.51075331125828,-4.54706214689266,-6.4620127118644,"F",44
"S013","C4M101.2","V",8,"20",24,0,0.00482890039160224,-5.33313776122156,60.8979166666667,61.162,61.8,0.000376187005094695,0.08650163925632,-13.8965866445916,-13.7017288135593,-15.8478460451977,"F",44
"S013","C5M109.2","W",9,"9",36,1,0.00519360284314743,-5.26035432999949,70.5527777777778,70.3871428571429,69.4285714285714,0.000740889456639885,0.159285070478387,-4.2417255334805,-4.47658595641646,-6.19298493408662,"F",44
"S013","C6M114.1","W",10,"10",83,1,0.00524909865861798,-5.24982214307518,68.7813253012048,68.70625,72.1875,0.00079638527211043,0.1698172574027,-6.01317801005347,-6.15747881355932,-7.96443741065958,"F",44
"S013","C7M107.2","W",11,"11",24,0,0.0052417823801428,-5.25110974429007,69.90625,69.812,71.6,0.000789068993635256,0.168529656187809,-4.88825331125828,-5.05172881355932,-6.8395127118644,"F",44
"S013","C8M117.1","V",9,"21",112,1,0.00520356201444208,-5.25845468369357,62.2921428571429,62.3472727272727,62.1818181818182,0.000750848627934533,0.161184716784305,-12.5023604541154,-12.5164560862866,-14.4536198547215,"F",44
"S013","C9M102.2","V",10,"22",307,1,0.00482512793344925,-5.33613367461374,60.1902280130293,60.2067741935484,61.241935483871,0.000372414546941708,0.0835057258641401,-14.604275298229,-14.6569546200109,-16.5555346988351,"F",44
"S014","A10M117.2","A",10,"10",112,1,0.00543411011330122,-5.21521052805311,75.3633035714286,75.3468181818182,77.3636363636364,0.000718045328909861,0.146463878998488,-3.65374940870387,-3.69851515151515,-5.57002976190476,"M",35
"S014","A11M116.2","A",11,"35",165,1,0.00543873289524979,-5.21476584541963,72.4141818181818,72.2735294117647,72.6764705882353,0.000722668110858435,0.146908561631973,-6.60287116195063,-6.77180392156863,-8.51915151515152,"M",35
"S014","A12M116.3","A",12,"12",26,0,0.00556276097025147,-5.19166300132996,74.6580769230769,74.98,76.4,0.000846696185860117,0.170011405721637,-4.35897605705553,-4.06533333333333,-6.27525641025642,"M",35
"S014","A1M101.3","A",1,"1",65,1,0.00558122006514031,-5.18848379577963,72.0901538461538,71.9738461538462,75.4615384615385,0.000865155280748952,0.173190611271973,-6.92689913397861,-7.07148717948718,-8.8431794871795,"M",35
"S014","A2M106.4","A",2,"2",50,1,0.00586286426028701,-5.13921738430043,76.8226,76.863,80,0.00114679947589565,0.222457022751168,-2.19445298013245,-2.18233333333333,-4.11073333333334,"M",35
"S014","A3M104.4","A",3,"3",24,0,0.0058506925409819,-5.14121928295416,77.2483333333333,77.254,75.8,0.00113462775659054,0.220455124097438,-1.76871964679911,-1.79133333333333,-3.685,"M",35
"S014","A4M105.4","A",4,"4",71,1,0.00563364709922338,-5.17904000255964,75.5,75.8978571428571,80.6428571428571,0.000917582314832025,0.182634404491959,-3.51705298013245,-3.1474761904762,-5.43333333333334,"M",35
"S014","A5M108.4","A",5,"5",109,0,0.00524863114082639,-5.24986092129306,71.8261467889908,71.7104545454545,70.5909090909091,0.000532566356435038,0.111813485758542,-7.19090619114162,-7.33487878787879,-9.10718654434251,"M",35
"S014","A6M107.3","A",6,"6",24,0,0.00534732512167769,-5.23124011484615,77.8833333333333,77.734,73.6,0.000631260337286329,0.130434292205456,-1.13371964679911,-1.31133333333334,-3.05,"M",35
"S014","A7M111.4","A",7,"7",41,1,0.00513938102368573,-5.27082362503939,72.6231707317073,72.8888888888889,77.1111111111111,0.000423316239294372,0.0908507820122093,-6.39388224842513,-6.15644444444445,-8.31016260162602,"M",35
"S014","A8M112.3","A",8,"8",59,1,0.00523577060861556,-5.25227599378947,77.3906779661017,77.3675,77.6666666666667,0.000519705824224205,0.109398413262134,-1.62637501403076,-1.67783333333333,-3.54265536723165,"M",35
"S014","A9M113.3","A",9,"9",212,0,0.00522210597755396,-5.25542772215455,74.183679245283,74.1187804878049,74.0487804878049,0.000506041193162598,0.106246684897052,-4.83337373484943,-4.92655284552845,-6.74965408805032,"M",35
"S014","B10M102.1","V",5,"29",147,0,0.0061802212332053,-5.09542912033027,72.3242857142857,72.3796666666667,72.3,0.00146415644881395,0.266245286721336,-6.69276726584674,-6.66566666666667,-8.60904761904763,"M",35
"S014","B11M111.1","W",6,"18",97,0,0.00562472065304157,-5.18136690290902,76.1838144329897,76.1615,74.75,0.000908655868650217,0.180307504142582,-2.83323854714276,-2.88383333333333,-4.74951890034365,"M",35
"S014","B12M112.1","V",6,"30",115,0,0.00565172310396521,-5.17671286699492,71.2660869565217,71.254347826087,73.304347826087,0.000935658319573849,0.184961540056679,-7.75096602361072,-7.79098550724638,-9.6672463768116,"M",35
"S014","B1M106.1","W",1,"13",33,1,0.00527490185383259,-5.2448140359559,73.0469696969697,73.0871428571429,74.1428571428571,0.000558837069441229,0.116860371095703,-5.97008328316275,-5.95819047619047,-7.88636363636364,"M",35
"S014","B2M103.1","V",1,"25",120,1,0.0060282314570657,-5.11148953755299,72.5163333333333,72.5744,74.12,0.00131216667267434,0.250184869498615,-6.50071964679911,-6.47093333333333,-8.417,"M",35
"S014","B3M107.1","W",2,"14",40,1,0.00561325539227402,-5.18288920135971,74.844,74.91875,81.5,0.000897190607882667,0.178785205691895,-4.17305298013245,-4.12658333333333,-6.08933333333334,"M",35
"S014","B4M109.1","V",2,"26",86,1,0.0057417187028448,-5.16010174724588,72.523023255814,72.3258823529412,76.1764705882353,0.00102565391845344,0.201572659805717,-6.49402972431849,-6.71945098039215,-8.41031007751938,"M",35
"S014","B5M101.1","V",3,"27",116,1,0.00556921663712579,-5.19065886984853,75.5193965517241,75.5091304347826,75.695652173913,0.000853151852734437,0.171015537203068,-3.49765642840831,-3.53620289855073,-5.41393678160919,"M",35
"S014","B6M108.1","V",4,"28",191,1,0.00579935856775172,-5.15683277229818,75.7043455497382,75.711052631579,76.3421052631579,0.00108329378336036,0.204841634753422,-3.31270743039423,-3.33428070175438,-5.22898778359512,"M",35
"S014","B7M114.2","W",3,"15",45,1,0.00571602275342196,-5.16448607709819,75.738,75.56375,78.625,0.000999957969030605,0.197188329953407,-3.27905298013245,-3.48158333333333,-5.19533333333334,"M",35
"S014","B8M110.1","W",4,"16",17,0,0.00570255770887617,-5.16684206569356,74.7011764705882,74.72,75.8,0.000986492924484809,0.194832341358047,-4.31587650954421,-4.32533333333333,-6.2321568627451,"M",35
"S014","B9M115.2","W",5,"17",59,1,0.00565384575116281,-5.17599378681956,74.0250847457627,73.8445454545455,75.7272727272727,0.000937780966771454,0.185680620232038,-4.99196823436974,-5.20078787878788,-6.90824858757063,"M",35
"S014","C10M115.1","W",12,"24",74,1,0.0061891670378047,-5.08511524027836,73.9116216216216,73.95,73.7142857142857,0.00147310225341335,0.276559166773245,-5.10543135851083,-5.09533333333333,-7.02171171171172,"M",35
"S014","C11M113.1","V",11,"35",195,0,0.00687422972696539,-4.98097503672193,72.0885641025641,72.0594871794872,73.1282051282051,0.00215816494257403,0.380699370329673,-6.92848887756834,-6.98584615384615,-8.84476923076923,"M",35
"S014","C12M116.1","V",12,"36",84,0,0.00725279828544432,-4.9270157470773,75.7179761904762,75.6317647058823,78,0.00253673350105297,0.434658659974299,-3.29907678965625,-3.41356862745099,-5.21535714285714,"M",35
"S014","C1M104.2","W",7,"19",32,1,0.00701288515075945,-4.960019655799,73.829375,73.8928571428571,77.4285714285714,0.00229682036636809,0.401654751252604,-5.18767798013245,-5.15247619047619,-7.10395833333334,"M",35
"S014","C2M103.2","V",7,"31",83,1,0.00922727743624852,-4.69042492896393,71.9813253012048,71.9782352941177,71.8823529411765,0.00451121265185716,0.671249478087672,-7.03572767892763,-7.06709803921568,-8.95200803212852,"M",35
"S014","C3M105.1","W",8,"20",53,1,0.00689111863254512,-4.97762944308472,74.848679245283,74.752,77.8,0.00217505384815376,0.384044963966886,-4.16837373484942,-4.29333333333334,-6.08465408805031,"M",35
"S014","C4M101.2","V",8,"32",131,1,0.0112284451218668,-4.49264123568389,74.5425190839695,74.5676923076923,75,0.00651238033747543,0.869033171367713,-4.47453389616298,-4.47764102564102,-6.39081424936387,"M",35
"S014","C5M109.2","W",9,"21",40,1,0.00661776046978518,-5.01804204301401,75.57475,75.59125,77.75,0.00190169568539382,0.343632364037588,-3.44230298013245,-3.45408333333333,-5.35858333333334,"M",35
"S014","C6M114.1","W",10,"22",26,1,0.00640823972330918,-5.05021292266888,77.9492307692308,77.9833333333333,78.3333333333333,0.00169217493891782,0.311461484382721,-1.06782221090168,-1.062,-2.98410256410257,"M",35
"S014","C7M107.2","W",11,"23",36,0,0.00615643262355094,-5.09031061694778,77.2688888888889,76.9071428571429,70.1428571428571,0.00144036783915958,0.271363790103825,-1.74816409124355,-2.13819047619047,-3.66444444444444,"M",35
"S014","C8M117.1","V",9,"33",92,0,0.00894070209571174,-4.72444878173486,79.2459782608696,79.2222222222222,80.6666666666667,0.00422463731132038,0.637225625316743,0.228925280737116,0.176888888888897,-1.68735507246377,"M",35
"S014","C9M102.2","V",10,"34",93,1,0.00730665561217437,-4.91958062063925,75.0721505376344,75.0989473684211,74.8947368421053,0.00259059082778301,0.442093786412351,-3.94490244249803,-3.94638596491228,-5.86118279569892,"M",35
"S015","A10M117.2","A",10,"10",64,1,0.00203127488822906,-6.19916405749311,69.8728125,69.6171428571429,72.9285714285714,0.000153664068206154,0.221366992643568,-9.93170577242526,-16.1520571428571,-5.04718750000001,"M",30
"S015","A11M116.2","A",11,"11",182,1,0.00193721347127047,-6.24815738533648,69.3087362637363,69.3705714285714,72.8285714285714,5.96026512475643e-05,0.172373664800189,-10.495782008689,-16.3986285714286,-5.61126373626374,"M",30
"S015","A12M116.3","A",12,"12",73,1,0.00181542212093556,-6.31497094864532,69.6724657534247,69.60375,76.375,-6.21886990873491e-05,0.10556010149135,-10.1320525190006,-16.16545,-5.24753424657534,"M",30
"S015","A1M101.3","A",1,"1",79,1,0.00167002684695438,-6.40752888055668,91.6092405063291,82.72,69.8571428571429,-0.000207583973068527,0.0130021695799973,11.8047222339039,-3.0492,16.6892405063291,"M",30
"S015","A2M106.4","A",2,"2",74,1,0.00247564839864519,-6.01446388502263,71.0228378378378,70.9313333333333,70.2666666666667,0.000598037578622285,0.406067165114045,-8.78168043458741,-14.8378666666667,-3.89716216216216,"M",30
"S015","A3M104.4","A",3,"3",23,0,0.00316720288851712,-5.75625454353944,72.6469565217391,72.766,73.6,0.00128959206849421,0.664276506597237,-7.15756175068613,-13.0032,-2.27304347826087,"M",30
"S015","A4M105.4","A",4,"4",81,1,0.0073486247055717,-4.91427269578278,70.8108641975309,70.7858823529412,74.5294117647059,0.00547101388554879,1.5062583543539,-8.99365407489439,-14.9833176470588,-4.10913580246914,"M",30
"S015","A5M108.4","A",5,"5",70,1,0.005522261482257,-5.20975203632051,71.7791428571429,71.7492857142857,82.6428571428571,0.00364465066223409,1.21077901381616,-8.0253754152824,-14.0199142857143,-3.14085714285714,"M",30
"S015","A6M107.3","A",6,"6",45,1,0.00429277292584278,-5.45106105806253,73.5004444444444,73.4066666666667,75.5555555555556,0.00241516210581987,0.969469992074146,-6.30407382798082,-12.3625333333333,-1.41955555555556,"M",30
"S015","A7M111.4","A",7,"7",58,1,0.00388183138090815,-5.55256242261397,81.8968965517241,81.1563636363636,74.0909090909091,0.00200422056088524,0.867968627522701,2.09237827929888,-4.61283636363636,6.97689655172414,"M",30
